,household_id,school_id,y_ij,test_scores,sports,distance
11015,2203,0,0,0.95,1.0,2.145390968546651
11016,2203,1,1,0.45,3.5,7.596466838388003
11017,2203,2,0,0.65,0.5,4.640419081952958
11018,2203,3,0,0.85,2.0,4.621760496345265
11019,2203,4,0,0.5,2.8,8.629268572966351
11020,2204,0,1,0.95,1.0,3.583113892506456
11021,2204,1,0,0.45,3.5,5.6432568687946185
11022,2204,2,0,0.65,0.5,1.6105582601846347
11023,2204,3,0,0.85,2.0,3.0563782049511268
11024,2204,4,0,0.5,2.8,5.324386410866998
11025,2205,0,0,0.95,1.0,7.465165945319595
11026,2205,1,0,0.45,3.5,6.506841144882114
11027,2205,2,0,0.65,0.5,3.4154713076130347
11028,2205,3,1,0.85,2.0,4.122124066731253
11029,2205,4,0,0.5,2.8,1.897942547891371
11030,2206,0,0,0.95,1.0,9.781916702988097
11031,2206,1,0,0.45,3.5,6.139640843973959
11032,2206,2,0,0.65,0.5,5.615328573896772
11033,2206,3,0,0.85,2.0,7.8338139046475845
11034,2206,4,1,0.5,2.8,1.8379161029398465
11035,2207,0,0,0.95,1.0,10.406629187944379
11036,2207,1,0,0.45,3.5,7.619816158817454
11037,2207,2,0,0.65,0.5,6.165905912264925
11038,2207,3,0,0.85,2.0,7.3467811416722855
11039,2207,4,1,0.5,2.8,1.9336132970248314
11040,2208,0,0,0.95,1.0,4.397214066534703
11041,2208,1,1,0.45,3.5,1.932615162219809
11042,2208,2,0,0.65,0.5,2.453437562163184
11043,2208,3,0,0.85,2.0,6.656103242710749
11044,2208,4,0,0.5,2.8,5.35753863223923
11045,2209,0,1,0.95,1.0,1.2927538102145237
11046,2209,1,0,0.45,3.5,6.510439242417857
11047,2209,2,0,0.65,0.5,5.423850568542203
11048,2209,3,0,0.85,2.0,7.2422711113667075
11049,2209,4,0,0.5,2.8,9.652206875421133
11050,2210,0,0,0.95,1.0,8.510485443610655
11051,2210,1,1,0.45,3.5,7.3826685547103175
11052,2210,2,0,0.65,0.5,4.483508708514208
11053,2210,3,0,0.85,2.0,4.658315756787742
11054,2210,4,0,0.5,2.8,1.943022952189873
11055,2211,0,0,0.95,1.0,6.336497355560535
11056,2211,1,0,0.45,3.5,3.910130895753772
11057,2211,2,0,0.65,0.5,2.2203422433978517
11058,2211,3,1,0.85,2.0,5.529079103585498
11059,2211,4,0,0.5,2.8,2.3892761704349614
11060,2212,0,1,0.95,1.0,8.390249194129606
11061,2212,1,0,0.45,3.5,4.800677144836042
11062,2212,2,0,0.65,0.5,4.299056409743183
11063,2212,3,0,0.85,2.0,7.065215564960262
11064,2212,4,0,0.5,2.8,1.602339067961396
11065,2213,0,0,0.95,1.0,6.847017400529496
11066,2213,1,0,0.45,3.5,7.0294650073501295
11067,2213,2,0,0.65,0.5,3.2600731932093345
11068,2213,3,1,0.85,2.0,2.800495699086906
11069,2213,4,0,0.5,2.8,3.22094817825598
11070,2214,0,0,0.95,1.0,9.272736676761303
11071,2214,1,0,0.45,3.5,7.282961914493513
11072,2214,2,0,0.65,0.5,5.083460901580586
11073,2214,3,1,0.85,2.0,5.885712805415669
11074,2214,4,0,0.5,2.8,1.3036502595568906
11075,2215,0,1,0.95,1.0,6.212499582780252
11076,2215,1,0,0.45,3.5,1.2455316659062976
11077,2215,2,0,0.65,0.5,3.552225531909169
11078,2215,3,0,0.85,2.0,7.725623814833301
11079,2215,4,0,0.5,2.8,4.758304466199063
11080,2216,0,0,0.95,1.0,8.024135836610313
11081,2216,1,0,0.45,3.5,3.330397712659517
11082,2216,2,0,0.65,0.5,4.441267888760399
11083,2216,3,1,0.85,2.0,8.022354516909656
11084,2216,4,0,0.5,2.8,3.3261035755211568
11085,2217,0,0,0.95,1.0,5.382504270159497
11086,2217,1,1,0.45,3.5,9.238230488546328
11087,2217,2,0,0.65,0.5,5.148959620023203
11088,2217,3,0,0.85,2.0,1.9179853434664336
11089,2217,4,0,0.5,2.8,7.749336624445589
11090,2218,0,0,0.95,1.0,3.884241706488132
11091,2218,1,0,0.45,3.5,4.612110868774116
11092,2218,2,1,0.65,0.5,0.5155536418959252
11093,2218,3,0,0.85,2.0,3.9064081263329324
11094,2218,4,0,0.5,2.8,4.630794476212745
11095,2219,0,0,0.95,1.0,6.965156885103626
11096,2219,1,1,0.45,3.5,3.734936999442996
11097,2219,2,0,0.65,0.5,2.97211560570175
11098,2219,3,0,0.85,2.0,6.3021574050085025
11099,2219,4,0,0.5,2.8,2.270139183663703
11100,2220,0,1,0.95,1.0,1.720090662490508
11101,2220,1,0,0.45,3.5,4.287778382941985
11102,2220,2,0,0.65,0.5,3.3919531568001786
11103,2220,3,0,0.85,2.0,6.373825301546066
11104,2220,4,0,0.5,2.8,7.486787064466729
11105,2221,0,1,0.95,1.0,5.918178235171209
11106,2221,1,0,0.45,3.5,4.322307406304905
11107,2221,2,0,0.65,0.5,1.6895038352045122
11108,2221,3,0,0.85,2.0,4.798594075741694
11109,2221,4,0,0.5,2.8,2.585345778631421
11110,2222,0,1,0.95,1.0,2.267260746724684
11111,2222,1,0,0.45,3.5,7.9189366354685635
11112,2222,2,0,0.65,0.5,5.062945424365129
11113,2222,3,0,0.85,2.0,4.955529770229759
11114,2222,4,0,0.5,2.8,9.062359595964013
11115,2223,0,0,0.95,1.0,9.192453653662854
11116,2223,1,0,0.45,3.5,7.1007200586663926
11117,2223,2,0,0.65,0.5,4.986702373414774
11118,2223,3,1,0.85,2.0,5.9425731607186645
11119,2223,4,0,0.5,2.8,1.1104940104753058
11120,2224,0,0,0.95,1.0,7.577719043713614
11121,2224,1,1,0.45,3.5,5.977767742068944
11122,2224,2,0,0.65,0.5,3.3811639063938035
11123,2224,3,0,0.85,2.0,4.809452312444772
11124,2224,4,0,0.5,2.8,1.201129809113253
11125,2225,0,0,0.95,1.0,2.551325451630134
11126,2225,1,1,0.45,3.5,3.4740834998709937
11127,2225,2,0,0.65,0.5,2.7659866285556864
11128,2225,3,0,0.85,2.0,6.263553934837779
11129,2225,4,0,0.5,2.8,6.692690228791558
11130,2226,0,0,0.95,1.0,2.4634172879516347
11131,2226,1,1,0.45,3.5,4.316395282194915
11132,2226,2,0,0.65,0.5,1.8281606025318242
11133,2226,3,0,0.85,2.0,4.904393351388581
11134,2226,4,0,0.5,2.8,6.0511087944871775
11135,2227,0,0,0.95,1.0,6.00101874600502
11136,2227,1,0,0.45,3.5,3.1257525706993006
11137,2227,2,0,0.65,0.5,2.1868998445850214
11138,2227,3,1,0.85,2.0,5.982869940693906
11139,2227,4,0,0.5,2.8,3.090766227101027
11140,2228,0,0,0.95,1.0,7.457443934994833
11141,2228,1,0,0.45,3.5,5.763552973700002
11142,2228,2,0,0.65,0.5,3.2419681284846806
11143,2228,3,1,0.85,2.0,4.878746950967512
11144,2228,4,0,0.5,2.8,1.1862734291172967
11145,2229,0,0,0.95,1.0,2.421913939616337
11146,2229,1,1,0.45,3.5,3.8521835494766345
11147,2229,2,0,0.65,0.5,3.9618775163182955
11148,2229,3,0,0.85,2.0,7.24938816796
11149,2229,4,0,0.5,2.8,7.843932672945946
11150,2230,0,0,0.95,1.0,9.196009401882487
11151,2230,1,0,0.45,3.5,6.651911767412657
11152,2230,2,0,0.65,0.5,4.955223992749061
11153,2230,3,1,0.85,2.0,6.392226488101694
11154,2230,4,0,0.5,2.8,0.7361390609937918
11155,2231,0,0,0.95,1.0,2.370575853738588
11156,2231,1,0,0.45,3.5,5.480564424974066
11157,2231,2,1,0.65,0.5,2.199352544197576
11158,2231,3,0,0.85,2.0,3.9544553115499212
11159,2231,4,0,0.5,2.8,6.3288761521306665
11160,2232,0,0,0.95,1.0,4.12189771183576
11161,2232,1,1,0.45,3.5,2.5654474202688533
11162,2232,2,0,0.65,0.5,4.510177519766793
11163,2232,3,0,0.85,2.0,8.372686668773374
11164,2232,4,0,0.5,2.8,7.726147925893123
11165,2233,0,0,0.95,1.0,6.720882267917448
11166,2233,1,0,0.45,3.5,8.157693930003262
11167,2233,2,0,0.65,0.5,4.025186845477369
11168,2233,3,1,0.85,2.0,1.3624566145004615
11169,2233,4,0,0.5,2.8,4.82016595386517
11170,2234,0,0,0.95,1.0,5.743208821167416
11171,2234,1,0,0.45,3.5,6.3341888587010375
11172,2234,2,0,0.65,0.5,2.2937653869830283
11173,2234,3,1,0.85,2.0,2.5299744669364648
11174,2234,4,0,0.5,2.8,3.679439052016976
11175,2235,0,0,0.95,1.0,7.930112076135853
11176,2235,1,1,0.45,3.5,9.809967997480472
11177,2235,2,0,0.65,0.5,5.656754517528348
11178,2235,3,0,0.85,2.0,1.939657503675253
11179,2235,4,0,0.5,2.8,6.091885242113402
11180,2236,0,0,0.95,1.0,7.647346558949541
11181,2236,1,0,0.45,3.5,4.031809147102811
11182,2236,2,0,0.65,0.5,3.6577321123043616
11183,2236,3,0,0.85,2.0,6.8192758715352735
11184,2236,4,1,0.5,2.8,2.0678730662416585
11185,2237,0,0,0.95,1.0,10.241018743434822
11186,2237,1,1,0.45,3.5,7.32885752785961
11187,2237,2,0,0.65,0.5,5.998412711067657
11188,2237,3,0,0.85,2.0,7.365443465327231
11189,2237,4,0,0.5,2.8,1.7559741459408662
11190,2238,0,0,0.95,1.0,7.2465427943379135
11191,2238,1,0,0.45,3.5,5.999133708742774
11192,2238,2,0,0.65,0.5,3.0981681103864074
11193,2238,3,1,0.85,2.0,4.382657415890127
11194,2238,4,0,0.5,2.8,1.6385691350259943
11195,2239,0,0,0.95,1.0,8.951339572516277
11196,2239,1,0,0.45,3.5,5.939648094748272
11197,2239,2,0,0.65,0.5,4.726590827200132
11198,2239,3,1,0.85,2.0,6.738093365789619
11199,2239,4,0,0.5,2.8,0.7448768710659358
11200,2240,0,0,0.95,1.0,6.370445089671736
11201,2240,1,0,0.45,3.5,3.1910128022842295
11202,2240,2,0,0.65,0.5,2.5381760262641344
11203,2240,3,1,0.85,2.0,6.221102183396615
11204,2240,4,0,0.5,2.8,2.881337265937684
11205,2241,0,0,0.95,1.0,4.975184739631371
11206,2241,1,0,0.45,3.5,3.1178463643142993
11207,2241,2,0,0.65,0.5,1.3204709873754141
11208,2241,3,0,0.85,2.0,5.455852023793581
11209,2241,4,1,0.5,2.8,3.8385966268337617
11210,2242,0,0,0.95,1.0,3.4573229597311115
11211,2242,1,1,0.45,3.5,4.780916463400089
11212,2242,2,0,0.65,0.5,0.9416252175423793
11213,2242,3,0,0.85,2.0,3.862143688499102
11214,2242,4,0,0.5,2.8,5.081361436931993
11215,2243,0,0,0.95,1.0,1.6862172047572381
11216,2243,1,0,0.45,3.5,5.925081274081345
11217,2243,2,0,0.65,0.5,5.377569000669719
11218,2243,3,1,0.85,2.0,7.663544128499452
11219,2243,4,0,0.5,2.8,9.539033926572886
11220,2244,0,0,0.95,1.0,5.281784806809138
11221,2244,1,0,0.45,3.5,4.804722075523959
11222,2244,2,0,0.65,0.5,1.1156559676631903
11223,2244,3,1,0.85,2.0,3.9247958231400677
11224,2244,4,0,0.5,2.8,3.2545546132958254
11225,2245,0,0,0.95,1.0,8.052756690863898
11226,2245,1,1,0.45,3.5,5.299581091018279
11227,2245,2,0,0.65,0.5,3.8302763796009316
11228,2245,3,0,0.85,2.0,6.103808200458067
11229,2245,4,0,0.5,2.8,0.7036646687196659
11230,2246,0,0,0.95,1.0,4.143048493036987
11231,2246,1,0,0.45,3.5,6.0261178654495415
11232,2246,2,0,0.65,0.5,1.8310002041977929
11233,2246,3,0,0.85,2.0,2.528048054775576
11234,2246,4,1,0.5,2.8,5.053738485506415
11235,2247,0,1,0.95,1.0,0.09650071556855298
11236,2247,1,0,0.45,3.5,5.906757100158873
11237,2247,2,0,0.65,0.5,4.194944293405741
11238,2247,3,0,0.85,2.0,6.025390925846848
11239,2247,4,0,0.5,2.8,8.437167940811037
11240,2248,0,0,0.95,1.0,7.3213689813838965
11241,2248,1,0,0.45,3.5,7.332855922954097
11242,2248,2,0,0.65,0.5,3.684816383437457
11243,2248,3,1,0.85,2.0,3.0634894438361013
11244,2248,4,0,0.5,2.8,3.0908412766960276
11245,2249,0,0,0.95,1.0,3.815153525159589
11246,2249,1,1,0.45,3.5,3.0959395919006836
11247,2249,2,0,0.65,0.5,4.7207193087936465
11248,2249,3,0,0.85,2.0,8.42529166427704
11249,2249,4,0,0.5,2.8,8.124960625399774
11250,2250,0,1,0.95,1.0,7.069025010503009
11251,2250,1,0,0.45,3.5,1.7889520220423885
11252,2250,2,0,0.65,0.5,4.159421299450327
11253,2250,3,0,0.85,2.0,8.209824709180614
11254,2250,4,0,0.5,2.8,4.542076231584519
11255,2251,0,0,0.95,1.0,6.025671136484446
11256,2251,1,0,0.45,3.5,7.77524150051999
11257,2251,2,0,0.65,0.5,3.566046110531509
11258,2251,3,1,0.85,2.0,0.9894388982981461
11259,2251,4,0,0.5,2.8,5.012450207215235
11260,2252,0,0,0.95,1.0,5.541445402504639
11261,2252,1,0,0.45,3.5,1.0864615928943817
11262,2252,2,0,0.65,0.5,4.647864163843066
11263,2252,3,1,0.85,2.0,8.833169520519721
11264,2252,4,0,0.5,2.8,6.964026523652349
11265,2253,0,0,0.95,1.0,6.241319719442099
11266,2253,1,0,0.45,3.5,5.156308100964171
11267,2253,2,1,0.65,0.5,2.0441533763953688
11268,2253,3,0,0.85,2.0,4.215401857520637
11269,2253,4,0,0.5,2.8,2.324447076652935
11270,2254,0,1,0.95,1.0,7.975467202958309
11271,2254,1,0,0.45,3.5,3.734172824225604
11272,2254,2,0,0.65,0.5,4.175893343516848
11273,2254,3,0,0.85,2.0,7.545337881875909
11274,2254,4,0,0.5,2.8,2.69594015649328
11275,2255,0,0,0.95,1.0,2.080227331794349
11276,2255,1,0,0.45,3.5,4.961009604749323
11277,2255,2,0,0.65,0.5,2.1845229958533796
11278,2255,3,1,0.85,2.0,4.575222960732013
11279,2255,4,0,0.5,2.8,6.420041720026452
11280,2256,0,0,0.95,1.0,1.6253201744671684
11281,2256,1,1,0.45,3.5,4.9612045971592185
11282,2256,2,0,0.65,0.5,4.516943766989186
11283,2256,3,0,0.85,2.0,7.224403846229192
11284,2256,4,0,0.5,2.8,8.611846278165613
11285,2257,0,0,0.95,1.0,1.1052858757142576
11286,2257,1,0,0.45,3.5,5.07567700915566
11287,2257,2,1,0.65,0.5,3.1863272890357135
11288,2257,3,0,0.85,2.0,5.52656005888256
11289,2257,4,0,0.5,2.8,7.421839820331204
11290,2258,0,0,0.95,1.0,8.601438139110783
11291,2258,1,1,0.45,3.5,6.649253400057741
11292,2258,2,0,0.65,0.5,4.396003073707907
11293,2258,3,0,0.85,2.0,5.516984255000126
11294,2258,4,0,0.5,2.8,0.8154434297663783
11295,2259,0,0,0.95,1.0,7.081836566519893
11296,2259,1,1,0.45,3.5,1.5704424135353747
11297,2259,2,0,0.65,0.5,4.349381447896557
11298,2259,3,0,0.85,2.0,8.447955290150551
11299,2259,4,0,0.5,2.8,4.866397929034907
11300,2260,0,0,0.95,1.0,2.392531612882239
11301,2260,1,0,0.45,3.5,3.6088895651682895
11302,2260,2,0,0.65,0.5,3.1237490070585006
11303,2260,3,0,0.85,2.0,6.51855289344325
11304,2260,4,1,0.5,2.8,7.056302728735286
11305,2261,0,1,0.95,1.0,9.33899515936777
11306,2261,1,0,0.45,3.5,5.243785617633472
11307,2261,2,0,0.65,0.5,5.31179782978938
11308,2261,3,0,0.85,2.0,8.058108014007423
11309,2261,4,0,0.5,2.8,2.2833225314036745
11310,2262,0,0,0.95,1.0,9.73791286508152
11311,2262,1,0,0.45,3.5,7.281720374055997
11312,2262,2,0,0.65,0.5,5.5073900491491
11313,2262,3,0,0.85,2.0,6.606000204434666
11314,2262,4,1,0.5,2.8,1.354896062070029
11315,2263,0,0,0.95,1.0,4.269211235189448
11316,2263,1,0,0.45,3.5,4.757836819196356
11317,2263,2,0,0.65,0.5,0.5152146785838583
11318,2263,3,0,0.85,2.0,3.72744968201531
11319,2263,4,1,0.5,2.8,4.278402477489551
11320,2264,0,0,0.95,1.0,7.684025937304143
11321,2264,1,0,0.45,3.5,8.226144634806294
11322,2264,2,0,0.65,0.5,4.396739028290855
11323,2264,3,1,0.85,2.0,2.644460741444211
11324,2264,4,0,0.5,2.8,3.952008800677096
11325,2265,0,0,0.95,1.0,4.9226846998764975
11326,2265,1,1,0.45,3.5,1.2906967188238938
11327,2265,2,0,0.65,0.5,4.0993034208259385
11328,2265,3,0,0.85,2.0,8.242734925496983
11329,2265,4,0,0.5,2.8,6.736152642094175
11330,2266,0,1,0.95,1.0,4.308597165837384
11331,2266,1,0,0.45,3.5,2.0763398231512307
11332,2266,2,0,0.65,0.5,4.18541677312711
11333,2266,3,0,0.85,2.0,8.16849068484159
11334,2266,4,0,0.5,2.8,7.243715731037875
11335,2267,0,0,0.95,1.0,6.59448408647079
11336,2267,1,0,0.45,3.5,8.494995027785443
11337,2267,2,0,0.65,0.5,4.292892188609527
11338,2267,3,1,0.85,2.0,0.8324098533474972
11339,2267,4,0,0.5,2.8,5.419467346458774
11340,2268,0,0,0.95,1.0,8.246581035566154
11341,2268,1,0,0.45,3.5,6.980009171367406
11342,2268,2,0,0.65,0.5,4.1624001497015755
11343,2268,3,1,0.85,2.0,4.683014198152542
11344,2268,4,0,0.5,2.8,1.6263613486283048
11345,2269,0,0,0.95,1.0,7.368757132532657
11346,2269,1,0,0.45,3.5,10.04517312611816
11347,2269,2,0,0.65,0.5,5.805922594028513
11348,2269,3,1,0.85,2.0,1.5849199355220176
11349,2269,4,0,0.5,2.8,7.008487187507063
11350,2270,0,0,0.95,1.0,2.5060587086110333
11351,2270,1,1,0.45,3.5,3.873803611641054
11352,2270,2,0,0.65,0.5,2.0758025069697084
11353,2270,3,0,0.85,2.0,5.44165027122473
11354,2270,4,0,0.5,2.8,6.191734962421942
11355,2271,0,1,0.95,1.0,7.925535904746458
11356,2271,1,0,0.45,3.5,2.1045687273472238
11357,2271,2,0,0.65,0.5,6.282362075331066
11358,2271,3,0,0.85,2.0,10.512227973316989
11359,2271,4,0,0.5,2.8,7.219558650893477
11360,2272,0,0,0.95,1.0,1.6477098437255258
11361,2272,1,1,0.45,3.5,7.631161085826169
11362,2272,2,0,0.65,0.5,5.375760494491848
11363,2272,3,0,0.85,2.0,5.963470656459277
11364,2272,4,0,0.5,2.8,9.543723280731083
11365,2273,0,0,0.95,1.0,7.594245608057543
11366,2273,1,1,0.45,3.5,4.414019349243672
11367,2273,2,0,0.65,0.5,3.480887266003967
11368,2273,3,0,0.85,2.0,6.383540201311465
11369,2273,4,0,0.5,2.8,1.6001831025716586
11370,2274,0,0,0.95,1.0,8.436681692915698
11371,2274,1,1,0.45,3.5,5.1660109066647655
11372,2274,2,0,0.65,0.5,4.269498965844324
11373,2274,3,0,0.85,2.0,6.765321437368086
11374,2274,4,0,0.5,2.8,1.1312138838931438
11375,2275,0,0,0.95,1.0,10.344138642856409
11376,2275,1,1,0.45,3.5,7.1386643459168715
11377,2275,2,0,0.65,0.5,6.1104400238977465
11378,2275,3,0,0.85,2.0,7.727510978810591
11379,2275,4,0,0.5,2.8,1.9167029787287717
11380,2276,0,0,0.95,1.0,6.819483276410523
11381,2276,1,0,0.45,3.5,6.661878601691094
11382,2276,2,0,0.65,0.5,3.0393675142687284
11383,2276,3,0,0.85,2.0,3.177244603412593
11384,2276,4,1,0.5,2.8,2.8231467578468776
11385,2277,0,0,0.95,1.0,6.204828661170812
11386,2277,1,1,0.45,3.5,0.7498393277656976
11387,2277,2,0,0.65,0.5,4.891274284475937
11388,2277,3,0,0.85,2.0,9.126163993403091
11389,2277,4,0,0.5,2.8,6.734183657835923
11390,2278,0,0,0.95,1.0,5.745612935786052
11391,2278,1,0,0.45,3.5,2.8926439138680458
11392,2278,2,0,0.65,0.5,2.070943898550619
11393,2278,3,1,0.85,2.0,6.0174935354722425
11394,2278,4,0,0.5,2.8,3.400815968854543
11395,2279,0,0,0.95,1.0,2.4718021869226074
11396,2279,1,0,0.45,3.5,7.270778851401412
11397,2279,2,0,0.65,0.5,3.9579468039968995
11398,2279,3,1,0.85,2.0,3.803480077580598
11399,2279,4,0,0.5,2.8,7.824377275877177
11400,2280,0,0,0.95,1.0,3.2132641210957056
11401,2280,1,1,0.45,3.5,8.255989628234577
11402,2280,2,0,0.65,0.5,4.832502464172574
11403,2280,3,0,0.85,2.0,3.8137639401188803
11404,2280,4,0,0.5,2.8,8.50770790639565
11405,2281,0,0,0.95,1.0,6.389789872264956
11406,2281,1,0,0.45,3.5,9.999640603095646
11407,2281,2,0,0.65,0.5,5.819241065044378
11408,2281,3,1,0.85,2.0,1.9324391206758855
11409,2281,4,0,0.5,2.8,7.93080818923884
11410,2282,0,0,0.95,1.0,0.41425157742039664
11411,2282,1,0,0.45,3.5,6.028123960984094
11412,2282,2,0,0.65,0.5,3.971250365894013
11413,2282,3,1,0.85,2.0,5.585998607969401
11414,2282,4,0,0.5,2.8,8.207926325682472
11415,2283,0,0,0.95,1.0,7.266949112821369
11416,2283,1,1,0.45,3.5,2.504145413130149
11417,2283,2,0,0.65,0.5,3.9330543175549026
11418,2283,3,0,0.85,2.0,7.788908028701697
11419,2283,4,0,0.5,2.8,3.7588938693902008
11420,2284,0,0,0.95,1.0,1.709497075399542
11421,2284,1,1,0.45,3.5,5.116540634620247
11422,2284,2,0,0.65,0.5,4.752740598581074
11423,2284,3,0,0.85,2.0,7.41607027536022
11424,2284,4,0,0.5,2.8,8.846169009464038
11425,2285,0,0,0.95,1.0,7.020013958196982
11426,2285,1,0,0.45,3.5,6.046629457437469
11427,2285,2,1,0.65,0.5,2.9256732142264568
11428,2285,3,0,0.85,2.0,4.069078485029971
11429,2285,4,0,0.5,2.8,1.9592170731197394
11430,2286,0,0,0.95,1.0,7.188532883842047
11431,2286,1,0,0.45,3.5,10.39764405164547
11432,2286,2,0,0.65,0.5,6.16357284182973
11433,2286,3,0,0.85,2.0,1.9667888875940904
11434,2286,4,1,0.5,2.8,7.765581454791621
11435,2287,0,0,0.95,1.0,3.2228432562958975
11436,2287,1,0,0.45,3.5,6.991877796210605
11437,2287,2,0,0.65,0.5,3.215572976179674
11438,2287,3,0,0.85,2.0,2.791677634171101
11439,2287,4,1,0.5,2.8,6.803903326445936
11440,2288,0,1,0.95,1.0,5.627562754306073
11441,2288,1,0,0.45,3.5,9.155782357724913
11442,2288,2,0,0.65,0.5,4.996439700175873
11443,2288,3,0,0.85,2.0,1.4492994076312773
11444,2288,4,0,0.5,2.8,7.366095085004957
11445,2289,0,0,0.95,1.0,6.6215627521448415
11446,2289,1,1,0.45,3.5,0.6595304858963962
11447,2289,2,0,0.65,0.5,4.5552305646011675
11448,2289,3,0,0.85,2.0,8.77868273327648
11449,2289,4,0,0.5,2.8,5.801306552214026
11450,2290,0,0,0.95,1.0,6.608507389960987
11451,2290,1,0,0.45,3.5,4.687947110803502
11452,2290,2,0,0.65,0.5,2.370959149819055
11453,2290,3,1,0.85,2.0,5.026534240063474
11454,2290,4,0,0.5,2.8,1.889583196647451
11455,2291,0,0,0.95,1.0,8.39410864209224
11456,2291,1,0,0.45,3.5,4.115834502010256
11457,2291,2,0,0.65,0.5,4.540008446532636
11458,2291,3,1,0.85,2.0,7.764229500809295
11459,2291,4,0,0.5,2.8,2.6004410191211296
11460,2292,0,1,0.95,1.0,2.7145926170137953
11461,2292,1,0,0.45,3.5,3.3007944419349258
11462,2292,2,0,0.65,0.5,3.227366211577365
11463,2292,3,0,0.85,2.0,6.7776501369836115
11464,2292,4,0,0.5,2.8,7.032977481189362
11465,2293,0,0,0.95,1.0,0.4570674017978716
11466,2293,1,1,0.45,3.5,6.295798422877786
11467,2293,2,0,0.65,0.5,4.697203235445108
11468,2293,3,0,0.85,2.0,6.363203492631802
11469,2293,4,0,0.5,2.8,8.939716206925459
11470,2294,0,0,0.95,1.0,4.073926920718075
11471,2294,1,0,0.45,3.5,8.603447802853262
11472,2294,2,0,0.65,0.5,4.830771502123632
11473,2294,3,1,0.85,2.0,2.941664922291285
11474,2294,4,0,0.5,2.8,8.128703836166512
11475,2295,0,0,0.95,1.0,9.15405542215682
11476,2295,1,0,0.45,3.5,6.390557378754022
11477,2295,2,0,0.65,0.5,4.912511205184734
11478,2295,3,1,0.85,2.0,6.589864116276122
11479,2295,4,0,0.5,2.8,0.6846911787167249
11480,2296,0,1,0.95,1.0,2.8675697869609653
11481,2296,1,0,0.45,3.5,6.013859369055819
11482,2296,2,0,0.65,0.5,2.3382712191670554
11483,2296,3,0,0.85,2.0,3.281542332195262
11484,2296,4,0,0.5,2.8,6.221902289949483
11485,2297,0,0,0.95,1.0,6.667612370431455
11486,2297,1,1,0.45,3.5,0.7519062456154034
11487,2297,2,0,0.65,0.5,4.969738444006227
11488,2297,3,0,0.85,2.0,9.21038747292813
11489,2297,4,0,0.5,2.8,6.398401806805845
11490,2298,0,0,0.95,1.0,3.341092548112797
11491,2298,1,1,0.45,3.5,4.0305636409739245
11492,2298,2,0,0.65,0.5,0.9701815240230405
11493,2298,3,0,0.85,2.0,4.651565447800381
11494,2298,4,0,0.5,2.8,5.169100982187954
11495,2299,0,1,0.95,1.0,8.586055230432379
11496,2299,1,0,0.45,3.5,4.640984464167496
11497,2299,2,0,0.65,0.5,4.580934929782111
11498,2299,3,0,0.85,2.0,7.512069812318813
11499,2299,4,0,0.5,2.8,2.0614522167056055
11500,2300,0,0,0.95,1.0,8.959312901302816
11501,2300,1,0,0.45,3.5,7.084206602174046
11502,2300,2,0,0.65,0.5,4.7776009357255
11503,2300,3,0,0.85,2.0,5.609363441586221
11504,2300,4,1,0.5,2.8,1.1754376796067305
11505,2301,0,1,0.95,1.0,1.4132774359974483
11506,2301,1,0,0.45,3.5,5.316488908862471
11507,2301,2,0,0.65,0.5,4.698472909831873
11508,2301,3,0,0.85,2.0,7.2032104683113545
11509,2301,4,0,0.5,2.8,8.840471834565644
11510,2302,0,1,0.95,1.0,7.830465696954967
11511,2302,1,0,0.45,3.5,4.152961065500995
11512,2302,2,0,0.65,0.5,3.8331017548145563
11513,2302,3,0,0.85,2.0,6.9381735719105295
11514,2302,4,0,0.5,2.8,2.017212208553287
11515,2303,0,0,0.95,1.0,4.76648107170747
11516,2303,1,1,0.45,3.5,2.1835497731844877
11517,2303,2,0,0.65,0.5,2.0605594176242747
11518,2303,3,0,0.85,2.0,6.302691537362919
11519,2303,4,0,0.5,2.8,4.666097772247661
11520,2304,0,0,0.95,1.0,9.15054777826709
11521,2304,1,0,0.45,3.5,6.598492307949393
11522,2304,2,0,0.65,0.5,4.9092658905677355
11523,2304,3,0,0.85,2.0,6.3766513492989665
11524,2304,4,1,0.5,2.8,0.685024471267177
11525,2305,0,0,0.95,1.0,5.20993003306755
11526,2305,1,0,0.45,3.5,2.3859726423553047
11527,2305,2,0,0.65,0.5,2.021986671476246
11528,2305,3,1,0.85,2.0,6.203546949059644
11529,2305,4,0,0.5,2.8,4.127164795570432
11530,2306,0,1,0.95,1.0,6.438015744459387
11531,2306,1,0,0.45,3.5,8.62120616199847
11532,2306,2,0,0.65,0.5,4.3920493652214505
11533,2306,3,0,0.85,2.0,0.5049748166036591
11534,2306,4,0,0.5,2.8,5.7560532074658015
11535,2307,0,0,0.95,1.0,3.3295855892924804
11536,2307,1,0,0.45,3.5,7.772060538970492
11537,2307,2,0,0.65,0.5,4.112253693359351
11538,2307,3,1,0.85,2.0,3.0686048712196494
11539,2307,4,0,0.5,2.8,7.663884177143539
11540,2308,0,0,0.95,1.0,3.091525999633045
11541,2308,1,0,0.45,3.5,3.8257379977490085
11542,2308,2,0,0.65,0.5,4.72713533079121
11543,2308,3,1,0.85,2.0,8.127443979739784
11544,2308,4,0,0.5,2.8,8.434102433858742
11545,2309,0,0,0.95,1.0,4.472422785485675
